msisdn,risk_score,risk_tier,source,trigger_reason,source_file
aOYllVkQUppLgeambefXUQ==,0.9407209,BLACK,ML,High_Prob_XGBoost,fraud_model_2
JpNy+75C/hoJYxm0xXvUAg==,0.9632028,BLACK,ML,High_Prob_XGBoost,fraud_model_2
bKqGtCg/P26V7Uoz2S59QA==,0.88471335,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Co4lqljpNVDNEM0Hk7XO0Q==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
c4MhIepr5Fqwd+UmC+4f5A==,0.9818294,BLACK,ML,High_Prob_XGBoost,fraud_model_2
uTdmT5QkC4APmcuV345oiA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
sSr4MyKT30tJq27HxHqbRQ==,0.9604874,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RKmZ8i4zGwtnrZceoD7sVw==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
LYdhSd/8frnNdqwibu9rRw==,0.9840666,BLACK,ML,High_Prob_XGBoost,fraud_model_2
QGW747epjHmSsEeP1mwghQ==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 57 calls",fraud_model_2
Oautf8k3l7W70GKQdHWE8A==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Rbs4ePYyX/UemJSntVt7JA==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ITruacTIKhD0m/4zXBbIZQ==,0.9538138,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ct9qNQRHBqxtMA/iUtvomw==,0.91152453,BLACK,ML,High_Prob_XGBoost,fraud_model_2
saPPx7xuy1IhuLTyVbxxxw==,0.98616576,BLACK,ML,High_Prob_XGBoost,fraud_model_2
iKPKaTbn6ssIQkCya+HVHQ==,0.91152453,BLACK,ML,High_Prob_XGBoost,fraud_model_2
fmmnx/5M3BQcdd5uoiq3gQ==,0.9632028,BLACK,ML,High_Prob_XGBoost,fraud_model_2
9KVGoTKe2tBoGR7/oKpx3Q==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Grsu0vzAuHI+HVlVE8u30g==,0.9840666,BLACK,ML,High_Prob_XGBoost,fraud_model_2
mCVmYPipq/0yNaaD7Xqgsg==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
NC55fwT+9AkvfiKRAcCBjA==,0.937612,BLACK,ML,High_Prob_XGBoost,fraud_model_2
y21nHI0HCJW9QAiLkPdalA==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
R/SlQZvPc1o/EKC79hxxpw==,0.9612572,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hpzgx8oMZawanjCYhFGSKQ==,0.9783861,BLACK,ML,High_Prob_XGBoost,fraud_model_2
iKPKaTbn6ssIQkCya+HVHQ==,0.91152453,BLACK,ML,High_Prob_XGBoost,fraud_model_2
3jWd6epqkcvIwDFzoJ8N/Q==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
BlUBUtFxn0OM0NWlMlgWew==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
m9qA4VDpoWSBO0jPWves4A==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
vWTrWs82qPyUpdEZkwdf3Q==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
12wjZ9ycUDqTsVwB8N8PjQ==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
dbiJddFWnNNmYnZ552dfOA==,0.9530609,BLACK,ML,High_Prob_XGBoost,fraud_model_2
0f10LURrE4yp9gDPUdxiFw==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
w8vKK0me1BkC0+v1HtF63A==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
T7thtOAMRGfbO2X8T4BLlw==,0.98926383,BLACK,ML,High_Prob_XGBoost,fraud_model_2
N7SaXWW1a83Lnkrabc55iA==,0.9538138,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cvH4XHAaWNAu7BRufPpurQ==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
fCxyD/CJ9I6yPnOq9fJQzw==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RGlgbaA+/qntk04jfgCbdw==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
fWZ1a1Qe3i4JSLHUAsuE3g==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
XxXUrvRWHokfQiHIF/nN+Q==,0.9833347,BLACK,ML,High_Prob_XGBoost,fraud_model_2
58vR7uCFlTe5shfpmxbulA==,0.9836584,BLACK,ML,High_Prob_XGBoost,fraud_model_2
bLLigCn5J+4kFSz2IPSj3Q==,0.96716356,BLACK,ML,High_Prob_XGBoost,fraud_model_2
6gPZtPOqhZSc46318xrz/Q==,0.9623537,BLACK,ML,High_Prob_XGBoost,fraud_model_2
SDBQj8P9SNoYwt+6KOg2ug==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
siiechxuBtRFSpPbEbyfdQ==,0.9632028,BLACK,ML,High_Prob_XGBoost,fraud_model_2
XBbjTO8Ie939Va7xilGxPg==,0.9817151,BLACK,ML,High_Prob_XGBoost,fraud_model_2
dbiJddFWnNNmYnZ552dfOA==,0.9530609,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Ra58yks75ibX0CSVkh6MAg==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Rbs4ePYyX/UemJSntVt7JA==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
0f10LURrE4yp9gDPUdxiFw==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
nh9/zVZ6Q9mogLvGU3KJyg==,0.9991048,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hOhCHAL3tN11prZ5u3EOtQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
phI17a3VrmTn6A++xQqoQg==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Cpb7Q7h7C0BOxYQ7Zm3l5g==,0.992815,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ZumJVIuRE5/aH17Zl8fz5A==,0.94890064,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5q9vUDLYpfl0Ecj16Z+0dw==,0.8698312,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hOhCHAL3tN11prZ5u3EOtQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
BijY2De5jifAm7UdRLH5CQ==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 38 calls",fraud_model_2
uEyuUoqqSrL249uZNANNDQ==,0.9597974,BLACK,ML,High_Prob_XGBoost,fraud_model_2
KT9GvqRsmyfh4nFssa986A==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
jIzUdrgQEHAbQESuknYXKA==,0.9533444,BLACK,ML,High_Prob_XGBoost,fraud_model_2
yvYuKFFSP08nV1/Bem7i8g==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
wunel+bQBC49pzwWws7Rxg==,0.9522875,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e2e5dz+RH8WpLI5nX5gslg==,0.9597974,BLACK,ML,High_Prob_XGBoost,fraud_model_2
t9D5B8qA7Gvgw1KyNPmPfQ==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
my+P9iOo44xgFDjFKkJB1w==,0.97965187,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hsAXUAL12mt4lczTpaOugw==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cGA5je2TA0wGwzF5/JKrMg==,0.9721718,BLACK,ML,High_Prob_XGBoost,fraud_model_2
iKPKaTbn6ssIQkCya+HVHQ==,0.91152453,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RrskwyTkQ0SPXI+QHMgCDw==,0.9908743,BLACK,ML,High_Prob_XGBoost,fraud_model_2
g/ETtWgeBISmwAKB7ZT1KQ==,0.9533444,BLACK,ML,High_Prob_XGBoost,fraud_model_2
wCOPIdPSBgZWeMJ6nUTFNA==,0.88828856,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cvH4XHAaWNAu7BRufPpurQ==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
pS44/M3v37vHzJtKj0ExKg==,0.95208764,BLACK,ML,High_Prob_XGBoost,fraud_model_2
A1qY+ymVnt8u4htnXSqN5w==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Phu4he2PFZa/s4G5DpSejA==,1.0,BLACK,RULE,"R2_Wangiri: 162 outgoing, 0 incoming (threshold: 121)",fraud_model_2
0f10LURrE4yp9gDPUdxiFw==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
TbbNfccLMCyNYTFKchVLwg==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
LUB/uVnyP+oWDJybQacUDQ==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Ra58yks75ibX0CSVkh6MAg==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
s2b1gEdNgai9/obVN7zARA==,0.92746115,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hsAXUAL12mt4lczTpaOugw==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
saPPx7xuy1IhuLTyVbxxxw==,0.98616576,BLACK,ML,High_Prob_XGBoost,fraud_model_2
P5zG0n2SUzcvUPcYvRSRxw==,0.93911153,BLACK,ML,High_Prob_XGBoost,fraud_model_2
PD2k/mZwQfeFWnJP1CnPzQ==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5m0SVzt2fDRj+5V/up52YQ==,0.9597974,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5/sh3gWBqstXDokKHQzOyw==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
iBmon6Cxgwc/tFwUmfRU5Q==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
jXPs5+qFK5IRHuXp9ivxZw==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
SDBQj8P9SNoYwt+6KOg2ug==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
T7thtOAMRGfbO2X8T4BLlw==,0.98926383,BLACK,ML,High_Prob_XGBoost,fraud_model_2
XBbjTO8Ie939Va7xilGxPg==,0.9817151,BLACK,ML,High_Prob_XGBoost,fraud_model_2
t0yXGNMhdT2SyJzWi+kukw==,0.9818294,BLACK,ML,High_Prob_XGBoost,fraud_model_2
my+P9iOo44xgFDjFKkJB1w==,0.97965187,BLACK,ML,High_Prob_XGBoost,fraud_model_2
l56Tv4QkfUGIA/ONAsK2rA==,0.95516634,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5q9vUDLYpfl0Ecj16Z+0dw==,0.8698312,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5q9vUDLYpfl0Ecj16Z+0dw==,0.8698312,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5q9vUDLYpfl0Ecj16Z+0dw==,0.8698312,BLACK,ML,High_Prob_XGBoost,fraud_model_2
URs243y/xOG/ivAMJgFm8g==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e2e5dz+RH8WpLI5nX5gslg==,0.9597974,BLACK,ML,High_Prob_XGBoost,fraud_model_2
N7SaXWW1a83Lnkrabc55iA==,0.9538138,BLACK,ML,High_Prob_XGBoost,fraud_model_2
dcCnIIsJNfqio9icrq1/lQ==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
gBik9uoWP2Jgolf3Vnc4pA==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 58 calls",fraud_model_2
S4bRHZjbxzv3Zb8zJv8ngg==,0.9653539,BLACK,ML,High_Prob_XGBoost,fraud_model_2
6jnFw5RtTVWnpSx6dx9PMg==,0.937612,BLACK,ML,High_Prob_XGBoost,fraud_model_2
EjmpU60ySTvxt0ayik0AgA==,0.96787673,BLACK,ML,High_Prob_XGBoost,fraud_model_2
b1/bUD+30OhFctGSKnD71w==,1.0,BLACK,RULE,"R2_Wangiri: 241 outgoing, 0 incoming (threshold: 121)",fraud_model_2
H5eFxyczzwYtzRGvoOKazA==,0.96787673,BLACK,ML,High_Prob_XGBoost,fraud_model_2
d+M/Dtnq4vUfJoyWuciNhA==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
1gLcu76kh28tvMsWVjvQ1g==,0.98616576,BLACK,ML,High_Prob_XGBoost,fraud_model_2
OqVwcPx74G4jK8cdvRjTWQ==,0.9202107,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Oautf8k3l7W70GKQdHWE8A==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
PDtu6knhJo84MTjMl6H9rg==,0.9843656,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cvH4XHAaWNAu7BRufPpurQ==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
pS44/M3v37vHzJtKj0ExKg==,0.95208764,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e1WcyyDla9VhFsAbHh/07A==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
K/EqypGk4ne/0n6Wyx0zxA==,0.9836584,BLACK,ML,High_Prob_XGBoost,fraud_model_2
sEsUfuw3CbguiPu3jFooUw==,0.97047687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
u6ML5mEbJRPXy5iuaMdQJA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
m1rGaGHG7U3sR6gKexLD3w==,0.9833347,BLACK,ML,High_Prob_XGBoost,fraud_model_2
gMuunAlBmcvcs3uYXanm2A==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5/sh3gWBqstXDokKHQzOyw==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
0tgljxJTAM+70IA7xDNLlw==,0.92891216,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RQgqVA9ubx5Apq8CtqA+bw==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
MBlpTviE0zGN+lvmhG6WAg==,0.9818294,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cvH4XHAaWNAu7BRufPpurQ==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Fmcqeh+xJwr/v0eOOXBOnA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
TlAYPfN6blWnAz7XS6FK8A==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 71 calls",fraud_model_2
BU5cjyByitqob6DP7I92QA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
sEsUfuw3CbguiPu3jFooUw==,0.97047687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
kRxIG3ZHWGwSCkBBfyIxVQ==,0.9622463,BLACK,ML,High_Prob_XGBoost,fraud_model_2
URs243y/xOG/ivAMJgFm8g==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Cpb7Q7h7C0BOxYQ7Zm3l5g==,0.992815,BLACK,ML,High_Prob_XGBoost,fraud_model_2
H5eFxyczzwYtzRGvoOKazA==,0.96787673,BLACK,ML,High_Prob_XGBoost,fraud_model_2
CeBk9e6LBTD7FShnYgBXPg==,0.99023205,BLACK,ML,High_Prob_XGBoost,fraud_model_2
rhpJdNSXdQe0DgtBnMDoWw==,0.9834025,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Wo130pvtGbittyT/k+dZhg==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
AZzMPerQPvU5A5dGz/oi+w==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
K/EqypGk4ne/0n6Wyx0zxA==,0.9836584,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ilU0/gKN19vgyVbL6iJY8A==,0.95516634,BLACK,ML,High_Prob_XGBoost,fraud_model_2
TbrCpQ3Axj31FUx6qka+CQ==,0.9957188,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ejPz36mFUASHfx49np0bzQ==,0.9869006,BLACK,ML,High_Prob_XGBoost,fraud_model_2
y21nHI0HCJW9QAiLkPdalA==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
HkYXREUEcwgV7aAn1AifZQ==,0.9843656,BLACK,ML,High_Prob_XGBoost,fraud_model_2
vY7VvvDndBFjVjrbC5M/Ow==,0.94122916,BLACK,ML,High_Prob_XGBoost,fraud_model_2
uRqwS8AnDiFOqmGydPyKYw==,0.95570534,BLACK,ML,High_Prob_XGBoost,fraud_model_2
URs243y/xOG/ivAMJgFm8g==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
bwg0FwUYjzB2pII6V9RFZg==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
C8EGfKAXbpXwlja1xGMKQg==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ucNqCnXH9SMgWe1xme8uNg==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
R8JZbksIfMlJKGEHnxZ5MA==,0.9854925,BLACK,ML,High_Prob_XGBoost,fraud_model_2
hsAXUAL12mt4lczTpaOugw==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
a/HX+L1dbMOTkM/z0jlMnA==,0.9063044,BLACK,ML,High_Prob_XGBoost,fraud_model_2
jqgQL/MvGFISb8/Z66jNiQ==,0.99056226,BLACK,ML,High_Prob_XGBoost,fraud_model_2
NfYVN74SRw04L9V7PdUc8w==,0.9632028,BLACK,ML,High_Prob_XGBoost,fraud_model_2
/d7NkveUvEaFAOZhHvG5/A==,0.9794404,BLACK,ML,High_Prob_XGBoost,fraud_model_2
X2r7BmabIVRhd9sOkAPkhQ==,0.92746115,BLACK,ML,High_Prob_XGBoost,fraud_model_2
lPXw1cOLch7lF/GF1HvQVQ==,0.99474597,BLACK,ML,High_Prob_XGBoost,fraud_model_2
CeBk9e6LBTD7FShnYgBXPg==,0.99023205,BLACK,ML,High_Prob_XGBoost,fraud_model_2
wunel+bQBC49pzwWws7Rxg==,0.9522875,BLACK,ML,High_Prob_XGBoost,fraud_model_2
PDtu6knhJo84MTjMl6H9rg==,0.9843656,BLACK,ML,High_Prob_XGBoost,fraud_model_2
PvBfed8Dnll51fDnv+AM4Q==,0.9833347,BLACK,ML,High_Prob_XGBoost,fraud_model_2
EYSetMNoB4nSKw43MV/cpA==,0.9114658,BLACK,ML,High_Prob_XGBoost,fraud_model_2
iKPKaTbn6ssIQkCya+HVHQ==,0.91152453,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5ncb7Db9AtMNUpvea8Sbkw==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
MrEpEuRl6RC/MqmM6GE2Sw==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
5q9vUDLYpfl0Ecj16Z+0dw==,0.8698312,BLACK,ML,High_Prob_XGBoost,fraud_model_2
56cCFvSTJKn6MctORTr+/Q==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
h4TsE8u2zh4gJ7PjLKA+vw==,0.9869006,BLACK,ML,High_Prob_XGBoost,fraud_model_2
AZzMPerQPvU5A5dGz/oi+w==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
6PQq5vNNVNFD9jP2r0roOg==,0.9721718,BLACK,ML,High_Prob_XGBoost,fraud_model_2
mZH8yjqW1fsy9hkrCcMnVw==,0.9187828,BLACK,ML,High_Prob_XGBoost,fraud_model_2
/MMNBYB54rfw7Pq7vwybqQ==,0.9908743,BLACK,ML,High_Prob_XGBoost,fraud_model_2
WKM9m3Wlx17aoHF8OKURWw==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
phI17a3VrmTn6A++xQqoQg==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Cpb7Q7h7C0BOxYQ7Zm3l5g==,0.992815,BLACK,ML,High_Prob_XGBoost,fraud_model_2
M5RBlMbGIsrUfxBgJMaA5g==,0.9213677,BLACK,ML,High_Prob_XGBoost,fraud_model_2
lPXw1cOLch7lF/GF1HvQVQ==,0.99474597,BLACK,ML,High_Prob_XGBoost,fraud_model_2
FOtVHnYcK9u7VoZ/T5VZ6g==,0.9991559,BLACK,ML,High_Prob_XGBoost,fraud_model_2
CeBk9e6LBTD7FShnYgBXPg==,0.99023205,BLACK,ML,High_Prob_XGBoost,fraud_model_2
w8vKK0me1BkC0+v1HtF63A==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
R5OHG4T7qfv3HeCspPjBsg==,1.0,BLACK,RULE,"R7_ShortBurst: 8s avg duration, 64 calls",fraud_model_2
OvVQ6G95lqhY1dljr5wsOQ==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e2/2PBxH+yHgBqbcCHjzOw==,0.9538138,BLACK,ML,High_Prob_XGBoost,fraud_model_2
x7ha3oH4Ogp7NGdgER+LIg==,0.9721718,BLACK,ML,High_Prob_XGBoost,fraud_model_2
bHtdXjeBsVuei4vO9y10Cw==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
B6XRGlAB97Ih9cWzEcfVCA==,0.9406728,BLACK,ML,High_Prob_XGBoost,fraud_model_2
sSr4MyKT30tJq27HxHqbRQ==,0.9604874,BLACK,ML,High_Prob_XGBoost,fraud_model_2
CUVjWMKBkFgMTSDql7LcDA==,0.8871216,BLACK,ML,High_Prob_XGBoost,fraud_model_2
u7H8nQG63ou5gQwKbIvqvw==,0.88130236,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e1WcyyDla9VhFsAbHh/07A==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
AxjnisWTkLML22LatawhaA==,0.98834455,BLACK,ML,High_Prob_XGBoost,fraud_model_2
qF0RNiac3t+J2WInjauaHQ==,1.0,BLACK,RULE,"R7_ShortBurst: 10s avg duration, 297 calls",fraud_model_2
/MMNBYB54rfw7Pq7vwybqQ==,0.9908743,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ZBJ8FTUEgQ31109kSoGiQQ==,0.93317896,BLACK,ML,High_Prob_XGBoost,fraud_model_2
z9xNm7mNA31axM2aMIGdYg==,0.9843656,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RokN+TG42xfNbSnp/s/LzA==,0.9818294,BLACK,ML,High_Prob_XGBoost,fraud_model_2
58vR7uCFlTe5shfpmxbulA==,0.9836584,BLACK,ML,High_Prob_XGBoost,fraud_model_2
1wdjtsNALiBBWR3anYG/Pw==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
LUB/uVnyP+oWDJybQacUDQ==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
U0HukWLcocZN5n1bkA/pxA==,1.0,BLACK,RULE,"R2_Wangiri: 189 outgoing, 0 incoming (threshold: 121)",fraud_model_2
A1qY+ymVnt8u4htnXSqN5w==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
WKM9m3Wlx17aoHF8OKURWw==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
BlUBUtFxn0OM0NWlMlgWew==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
X320S2wvSVRzoW6Ns46AkQ==,0.968073,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RQgqVA9ubx5Apq8CtqA+bw==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
8bR3rXq9X0eJLXTzNfZSNg==,0.9860976,BLACK,ML,High_Prob_XGBoost,fraud_model_2
QCjMrk27f5+gDdALCKHBYA==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
AxjnisWTkLML22LatawhaA==,0.98834455,BLACK,ML,High_Prob_XGBoost,fraud_model_2
t0yXGNMhdT2SyJzWi+kukw==,0.9818294,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e99YVsNf/QNMMAFgPUMiWA==,0.95516634,BLACK,ML,High_Prob_XGBoost,fraud_model_2
noM/nCGxc6PWUZvgVwyVyQ==,0.937612,BLACK,ML,High_Prob_XGBoost,fraud_model_2
m1rGaGHG7U3sR6gKexLD3w==,0.9833347,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cjU2hsgkR/sHpJx50kw4Ew==,0.9343022,BLACK,ML,High_Prob_XGBoost,fraud_model_2
qS9FpWBDHej6orE9N3PEfA==,0.9522875,BLACK,ML,High_Prob_XGBoost,fraud_model_2
nVHAmBjTxWezAi4VyDearg==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
dUACHICl+9gokX08PVx9Yg==,0.85540813,BLACK,ML,High_Prob_XGBoost,fraud_model_2
ftY6QKN+LZWavvIdQs13kg==,0.9882953,BLACK,ML,High_Prob_XGBoost,fraud_model_2
s2b1gEdNgai9/obVN7zARA==,0.92746115,BLACK,ML,High_Prob_XGBoost,fraud_model_2
u6ML5mEbJRPXy5iuaMdQJA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
85Pk6ScGcl+mv4xQEQk2Bg==,0.85540813,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Fj+75+QsPVuoHxTkj7A1Eg==,0.9202107,BLACK,ML,High_Prob_XGBoost,fraud_model_2
7YTL63bG1iDPBFjEnUcrAA==,0.9613957,BLACK,ML,High_Prob_XGBoost,fraud_model_2
t3avB4WVygT6eIoKS9In4Q==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Rbs4ePYyX/UemJSntVt7JA==,0.924687,BLACK,ML,High_Prob_XGBoost,fraud_model_2
AZzMPerQPvU5A5dGz/oi+w==,0.9568579,BLACK,ML,High_Prob_XGBoost,fraud_model_2
aOYllVkQUppLgeambefXUQ==,0.9407209,BLACK,ML,High_Prob_XGBoost,fraud_model_2
z5v8cdeDdlODRzdmsDmRRQ==,0.9991048,BLACK,ML,High_Prob_XGBoost,fraud_model_2
JdRz7CaOQcikotN2X8hnnA==,0.9114658,BLACK,ML,High_Prob_XGBoost,fraud_model_2
e99YVsNf/QNMMAFgPUMiWA==,0.95516634,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Grsu0vzAuHI+HVlVE8u30g==,0.9840666,BLACK,ML,High_Prob_XGBoost,fraud_model_2
VtDJwogP/Y4blXEkAjqV0Q==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
u7H8nQG63ou5gQwKbIvqvw==,0.88130236,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Fmcqeh+xJwr/v0eOOXBOnA==,0.98842,BLACK,ML,High_Prob_XGBoost,fraud_model_2
pS44/M3v37vHzJtKj0ExKg==,0.95208764,BLACK,ML,High_Prob_XGBoost,fraud_model_2
azODJxuSlIwqdwYS0lUJRA==,0.9530609,BLACK,ML,High_Prob_XGBoost,fraud_model_2
mojn+u3tR3Et4R6HTGgdbw==,0.9530609,BLACK,ML,High_Prob_XGBoost,fraud_model_2
gMuunAlBmcvcs3uYXanm2A==,0.9550762,BLACK,ML,High_Prob_XGBoost,fraud_model_2
kRxIG3ZHWGwSCkBBfyIxVQ==,0.9622463,BLACK,ML,High_Prob_XGBoost,fraud_model_2
VtDJwogP/Y4blXEkAjqV0Q==,0.95966333,BLACK,ML,High_Prob_XGBoost,fraud_model_2
OaiuFeLnRC2lbvEWIQkRbg==,0.9626734,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Qyr7V+HaDFjx5iDY3F521Q==,0.9411777,BLACK,ML,High_Prob_XGBoost,fraud_model_2
